0.032104952451916344,0.044819819146755285
0.032406427107758075,0.0443139131404683
0.028615073211166867,0.043813520097683516
0.027322052066843405,0.040092766604281904
0.025515036290070982,0.037998511357424165
0.02542187956509661,0.040020079004755585
0.023300319484757446,0.035505062295344114
0.023500268011869933,0.03369889563847499
0.02469065582713131,0.03477584078991109
0.020586410372106175,0.03259438379373662
0.022289605996756997,0.03280138852608852
0.020504962140763555,0.03200438313753232
0.02091834647924997,0.030497886509294546
0.020862369507435016,0.030688972479461857
0.022203068412765443,0.027000236260372366
0.01818620978443729,0.02360770320512731
0.01769855486361155,0.022012265417950313
0.0151737655959173,0.023113221258145845
0.012110238500699345,0.01976827223529417
0.017485427342026787,0.019085163661260493
0.019098738049030787,0.017806730736171617
0.016519077791513685,0.020011509584920383
0.019209059172317765,0.020017982817892736
0.01809547354766029,0.0197157040032158
0.01591241413253269,0.015485873160859106
0.013384598259275186,0.01712570455344348
0.016572288700514456,0.015079520704820283
0.018606251237287944,0.014780932805590834
0.010100705767529868,0.01339949235918229
0.014186227798840826,0.013192763812974342
0.014283789733443044,0.011828179489956698
0.014292779446030392,0.015486068782188327
0.012699499304354834,0.010582076797901225
0.014210441917124868,0.012520689947425704
0.01379256459087903,0.010005680631965313
0.012100449038201629,0.005299621876139498
0.0130017257286138,0.009905908766415575
0.011102699868772591,0.007287194042659962
0.010003980878820878,0.00708740277316407
0.01129306677285808,0.0055122088871997245
0.01269095868167889,0.011028332694450168
0.013098402789291735,0.009771553148101271
0.012818258395211213,0.006301123444798904
0.01227700943252719,0.006577400935359574
0.012696387004973851,0.0038223497723959654
0.012501752486691041,0.002691987283076596
0.01360000187417179,0.0056013564953009375
0.008801398717749782,0.006011462125567042
0.014476053239602707,0.004225857243405798
0.013211254934457451,0.008962119494641879
0.008197955275500796,0.003993678156973408
0.009926680171310296,0.006700797809816778
0.010825281989695533,0.002782948630851269
0.011792009449343187,0.002626907080331945
0.012434366534822328,0.0012833065773619008
0.0091946227347901,0.0018011202578396826
0.011126612384589335,0.004404543771656935
0.008605616540886178,0.006577182937208242
0.013219020545235466,0.009198897734731289
0.00908577727062239,0.0036110618907177453
0.01139598053035777,0.004883755300554799
0.009888940404563626,0.005215837638152254
0.010617853423998194,0.006407858210738841
0.010818272932377257,0.003607917488069483
