timestamp,position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w,linear_velocity_x,linear_velocity_y,linear_velocity_z,angular_velocity_x,angular_velocity_y,angular_velocity_z
1692713106.9459593,0.032397665083408356,2.6637511837179773e-05,0.0,0.0,0.0,0.0006690024747513235,0.9999997615814209,0.09357284009456635,0.0,0.0,0.0,0.0,0.001538883545435965
1692713106.979926,0.03578929230570793,3.1455721909878775e-05,0.0,0.0,0.0,0.0007516145124100149,0.9999997019767761,0.10277672857046127,0.0,0.0,0.0,0.0,0.0050067901611328125
1692713107.011558,0.039206232875585556,3.594899317249656e-05,0.0,0.0,0.0,0.0005633830442093313,0.9999998211860657,0.103543721139431,0.0,0.0,0.0,0.0,-0.011407967656850815
1692713107.0443912,0.04285097122192383,3.9413589547621086e-05,0.0,0.0,0.0,0.0003871917724609375,0.9999999403953552,0.11044663190841675,0.0,0.0,0.0,0.0,-0.010678262449800968
1692713107.0800543,0.0466981939971447,4.171359250904061e-05,0.0,0.0,0.0,0.00021064281463623047,1.0,0.11315365880727768,0.0,0.0,0.0,0.0,-0.010385232977569103
1692713107.111944,0.05062134936451912,4.2955740354955196e-05,0.0,0.0,0.0,0.00010597705841064453,1.0,0.11888352781534195,0.0,0.0,0.0,0.0,-0.006343379151076078
1692713107.1443045,0.05477230250835419,4.2876072257058695e-05,0.0,0.0,0.0,-0.0001251697540283203,1.0,0.1257864385843277,0.0,0.0,0.0,0.0,-0.014008897356688976
1692713107.1711447,0.059075117111206055,4.096384873264469e-05,0.0,0.0,0.0,-0.0003192424774169922,0.9999999403953552,0.13038837909698486,0.0,0.0,0.0,0.0,-0.011761982925236225
1692713107.2053437,0.06352979689836502,3.7978345062583685e-05,0.0,0.0,0.0,-0.0003509521484375,0.9999999403953552,0.13499033451080322,0.0,0.0,0.0,0.0,-0.001921798218972981
1692713107.2474606,0.06813634186983109,3.3533582609379664e-05,0.0,0.0,0.0,-0.0006139277829788625,0.9999998211860657,0.13548661768436432,0.0,0.0,0.0,0.0,-0.015469158068299294
1692713107.2914073,0.07289474457502365,2.6699965019361116e-05,0.0,0.0,0.0,-0.0008221863536164165,0.9999996423721313,0.14419421553611755,0.0,0.0,0.0,0.0,-0.012621735222637653
1692713107.3353992,0.07790625095367432,1.8354619896854274e-05,0.0,0.0,0.0,-0.0008430479792878032,0.9999996423721313,0.15186412632465363,0.0,0.0,0.0,0.0,-0.0012643409427255392
1692713107.3354342,0.08314555138349533,8.493216228089295e-06,0.0,0.0,0.0,-0.0010391471441835165,0.999999463558197,0.15876702964305878,0.0,0.0,0.0,0.0,-0.01188480481505394
1692713107.3794267,0.08858733624219894,-2.5478684619884007e-06,0.0,0.0,0.0,-0.000989794614724815,0.9999995231628418,0.1649029552936554,0.0,0.0,0.0,0.0,0.0029910693410784006
1692713107.3951395,0.0942569226026535,-1.3710500752495136e-05,0.0,0.0,0.0,-0.0009790657786652446,0.9999995231628418,0.16675275564193726,0.0,0.0,0.0,0.0,0.0006311080069281161
